transaction_id,customer_id,transaction_date,amount,merchant_category,transaction_type,location,is_fraud
2644,2452,2022-03-08,4287.61,Healthcare,Debit,Mumbai,0
2645,1543,2022-04-16,4595.27,Electronics,Transfer,Mumbai,0
2646,3323,2023-01-11,1004.83,Healthcare,Credit,Bangalore,0
2647,3288,2022-11-12,3002.07,Travel,Transfer,Chennai,0
2648,4401,2023-06-12,4585.7,Travel,Credit,Chennai,0
2649,2516,2023-09-05,2011.44,Entertainment,Transfer,Mumbai,0
2650,3739,2023-05-25,409.41,Food,Debit,Bangalore,0
2651,3149,2022-08-14,4883.07,Travel,Credit,Hyderabad,0
2652,4807,2023-01-21,564.79,Travel,Transfer,Bangalore,0
2653,3015,2023-03-20,4179.02,Food,Credit,Chennai,0
2654,2961,2023-10-23,182.02,Electronics,Transfer,Chennai,0
2655,1402,2022-08-30,4903.38,Travel,Credit,Delhi,0
2656,4772,2023-12-08,893.96,Retail,Credit,Hyderabad,0
2657,1098,2022-07-25,2413.31,Food,Transfer,Hyderabad,0
2658,3127,2023-05-06,4708.76,Travel,Credit,Delhi,0
2659,3625,2023-10-22,3971.46,Electronics,Debit,Bangalore,0
2660,1494,2023-06-10,1399.91,Travel,Debit,Delhi,0
2661,4049,2023-02-19,3873.19,Electronics,Credit,Bangalore,0
2662,2149,2022-12-09,4615.65,Electronics,Credit,Chennai,0
2663,3623,2022-06-05,3978.37,Travel,Debit,Bangalore,0
2664,4660,2023-02-03,211.17,Electronics,Debit,Bangalore,0
2665,3856,2023-01-07,4447.8,Food,Credit,Hyderabad,0
2666,4820,2024-01-01,716.85,Healthcare,Transfer,Delhi,0
2667,2217,2023-03-24,1040.36,Electronics,Transfer,Chennai,0
2668,1305,2022-11-22,3327.38,Travel,Transfer,Delhi,0
2669,4539,2023-07-26,3183.03,Travel,Credit,Chennai,0
2670,4370,2022-01-10,2050.45,Entertainment,Credit,Chennai,0
2671,3055,2023-06-01,329.68,Food,Transfer,Chennai,0
2672,2196,2023-03-04,528.38,Food,Debit,Hyderabad,0
2673,2155,2023-03-15,2565.16,Entertainment,Debit,Hyderabad,0
2674,3478,2023-05-22,4637.76,Healthcare,Debit,Bangalore,0
2675,1346,2023-05-01,3681.07,Travel,Debit,Hyderabad,0
2676,2403,2022-09-11,2674.28,Retail,Debit,Bangalore,0
2677,1005,2023-03-27,4714.67,Retail,Credit,Mumbai,0
2678,2272,2022-04-15,4565.89,Electronics,Credit,Chennai,0
2679,1016,2022-11-29,2543.06,Healthcare,Credit,Delhi,0
2680,2006,2023-04-30,1634.18,Retail,Credit,Delhi,0
2681,4861,2022-03-03,3961.08,Electronics,Transfer,Delhi,0
2682,1233,2022-10-15,1377.58,Retail,Transfer,Chennai,0
2683,2155,2022-01-03,263.99,Healthcare,Credit,Mumbai,0
2684,4047,2022-09-04,1242.45,Retail,Transfer,Mumbai,0
2685,1747,2022-10-19,817.67,Food,Credit,Chennai,0
2686,1344,2022-05-06,4580.15,Electronics,Credit,Mumbai,0
2687,3128,2023-09-17,1907.39,Food,Credit,Mumbai,0
2688,4032,2023-07-29,2841.47,Food,Debit,Chennai,0
2689,3194,2023-12-25,1209.63,Retail,Credit,Bangalore,0
2690,2356,2023-12-12,877.57,Healthcare,Debit,Bangalore,0
2691,4929,2022-06-26,1399.68,Retail,Transfer,Chennai,0
2692,2618,2022-01-04,1262.24,Entertainment,Transfer,Mumbai,0
2693,1763,2022-07-21,4280.72,Entertainment,Debit,Bangalore,0
2694,2108,2023-08-11,2369.94,Retail,Credit,Bangalore,0
2695,3376,2023-08-20,1242.41,Food,Credit,Bangalore,0
2696,2418,2022-02-19,1173.92,Retail,Credit,Bangalore,0
2697,4700,2023-06-04,2576.59,Travel,Debit,Hyderabad,0
2698,4063,2023-11-25,2766.09,Food,Debit,Delhi,0
2699,2874,2022-03-11,4249.77,Retail,Transfer,Mumbai,0
2700,3064,2023-11-08,2269.94,Retail,Debit,Bangalore,0
2701,1369,2023-03-03,34.91,Healthcare,Transfer,Chennai,0
2702,1668,2023-03-06,1507.39,Entertainment,Debit,Chennai,0
2703,1463,2023-07-12,1412.08,Food,Debit,Mumbai,0
2704,2231,2023-04-27,4721.41,Travel,Debit,Mumbai,0
2705,3397,2022-10-14,4123.38,Travel,Credit,Delhi,0
2706,3254,2023-07-25,1585.66,Entertainment,Credit,Chennai,1
2707,2333,2023-07-05,899.61,Entertainment,Transfer,Mumbai,0
2708,3389,2023-11-25,4146.55,Healthcare,Credit,Bangalore,0
2709,3666,2023-11-01,1623.66,Travel,Debit,Chennai,0
2710,4287,2023-09-06,4219.31,Electronics,Credit,Mumbai,0
2711,3137,2023-06-13,3386.6,Travel,Transfer,Chennai,0
2712,2580,2023-07-01,884.01,Travel,Debit,Hyderabad,0
2713,4315,2023-03-13,431.32,Electronics,Credit,Delhi,0
2714,4629,2023-05-22,1744.52,Entertainment,Credit,Bangalore,0
2715,1924,2022-10-17,4424.1,Healthcare,Credit,Delhi,0
2716,4343,2023-11-24,2696.2,Entertainment,Transfer,Delhi,0
2717,3012,2022-01-01,868.0,Travel,Credit,Delhi,0
2718,2245,2023-06-04,1157.41,Entertainment,Debit,Bangalore,0
2719,3719,2022-09-08,2161.13,Food,Debit,Mumbai,0
2720,1179,2023-01-28,2962.25,Healthcare,Transfer,Delhi,0
2721,1577,2022-08-23,2791.7,Food,Debit,Mumbai,0
2722,2445,2023-06-26,1383.24,Entertainment,Transfer,Delhi,1
2723,4260,2023-06-20,1352.51,Food,Transfer,Chennai,0
2724,3693,2023-04-14,1424.15,Healthcare,Credit,Bangalore,0
2725,2134,2022-03-27,1535.71,Food,Credit,Hyderabad,0
2726,4150,2023-09-04,1181.55,Healthcare,Credit,Bangalore,0
2727,2351,2022-02-24,1603.3,Food,Debit,Bangalore,0
2728,3118,2022-01-15,3878.33,Entertainment,Credit,Hyderabad,0
2729,4146,2022-12-13,4521.8,Retail,Transfer,Bangalore,0
2730,3684,2023-10-13,366.86,Food,Credit,Delhi,0
2731,2193,2022-10-04,655.95,Healthcare,Debit,Chennai,0
2732,3208,2023-02-10,1537.14,Food,Credit,Delhi,0
2733,4258,2022-12-05,4541.63,Healthcare,Credit,Delhi,0
2734,2500,2023-04-22,316.2,Entertainment,Credit,Delhi,0
2735,3822,2022-08-06,853.97,Entertainment,Debit,Bangalore,0
2736,4746,2022-03-28,780.11,Travel,Debit,Bangalore,0
2737,4292,2023-10-22,1486.61,Retail,Credit,Bangalore,0
2738,4309,2023-11-20,2731.52,Entertainment,Debit,Delhi,0
2739,1900,2022-05-03,3425.61,Healthcare,Transfer,Delhi,0
2740,4937,2023-12-14,572.04,Electronics,Transfer,Delhi,0
2741,3679,2023-10-12,2006.03,Food,Transfer,Bangalore,0
2742,1172,2023-08-11,3822.46,Retail,Credit,Hyderabad,0
2743,3352,2023-09-30,2486.73,Travel,Credit,Delhi,0
2744,2853,2023-07-14,646.34,Entertainment,Transfer,Bangalore,0
2745,3532,2023-02-06,2172.01,Electronics,Debit,Bangalore,0
2746,1583,2022-03-12,2533.86,Travel,Debit,Mumbai,0
2747,1832,2023-08-16,3740.95,Healthcare,Transfer,Chennai,0
2748,1345,2023-12-09,3392.01,Healthcare,Credit,Mumbai,0
2749,4687,2022-06-10,2766.29,Food,Credit,Bangalore,0
2750,1998,2023-06-29,1660.5,Travel,Debit,Hyderabad,0
2751,1504,2023-08-13,4064.51,Healthcare,Debit,Bangalore,0
2752,2480,2022-08-26,807.52,Retail,Credit,Delhi,0
2753,1506,2022-12-27,2925.39,Healthcare,Debit,Chennai,0
2754,1746,2022-01-25,4157.9,Retail,Debit,Chennai,0
2755,3912,2022-12-31,2836.15,Electronics,Transfer,Delhi,0
2756,3342,2022-07-26,1003.93,Entertainment,Credit,Delhi,0
2757,4217,2023-11-24,643.72,Electronics,Transfer,Bangalore,0
2758,4037,2023-12-20,3994.67,Retail,Credit,Bangalore,0
2759,4819,2023-04-11,1622.48,Food,Transfer,Bangalore,0
2760,2378,2023-03-05,1500.04,Food,Transfer,Hyderabad,0
2761,4006,2023-10-12,4063.96,Entertainment,Transfer,Bangalore,0
2762,1640,2023-07-11,3175.35,Entertainment,Transfer,Delhi,0
2763,4540,2023-10-01,2097.86,Travel,Credit,Bangalore,1
2764,4451,2022-09-26,1606.5,Food,Debit,Delhi,0
2765,3575,2023-09-02,2812.66,Electronics,Debit,Delhi,0
2766,4598,2022-11-16,1150.11,Travel,Debit,Hyderabad,0
2767,2508,2022-03-10,3231.59,Entertainment,Transfer,Mumbai,0
2768,1389,2023-07-01,831.66,Healthcare,Debit,Bangalore,0
2769,1155,2023-04-28,4997.48,Food,Credit,Bangalore,0
2770,3019,2022-11-18,2015.93,Food,Debit,Bangalore,0
2771,4682,2023-12-12,2347.97,Travel,Credit,Delhi,0
2772,2492,2023-10-05,62.35,Healthcare,Transfer,Delhi,0
2773,3261,2022-12-12,3191.81,Entertainment,Debit,Chennai,0
2774,4168,2023-05-04,2648.14,Food,Credit,Hyderabad,0
2775,2829,2022-05-29,4475.24,Travel,Transfer,Delhi,0
2776,2635,2022-07-21,4504.33,Retail,Debit,Bangalore,0
2777,4702,2023-06-07,4152.41,Retail,Transfer,Bangalore,0
2778,3372,2023-09-14,3458.97,Food,Debit,Mumbai,0
2779,4258,2022-05-09,3562.49,Food,Transfer,Chennai,0
2780,2223,2023-01-07,551.66,Travel,Transfer,Hyderabad,0
2781,4428,2023-09-23,4823.82,Travel,Credit,Mumbai,0
2782,3243,2022-04-28,4164.3,Retail,Debit,Hyderabad,0
2783,4175,2023-06-13,1624.69,Electronics,Transfer,Bangalore,0
2784,3654,2023-02-15,3025.87,Food,Credit,Delhi,0
2785,2255,2023-07-04,1911.38,Retail,Credit,Delhi,0
2786,3582,2023-02-18,4121.07,Healthcare,Transfer,Mumbai,0
2787,3038,2022-09-23,1088.91,Electronics,Debit,Hyderabad,0
2788,1565,2023-11-17,2900.13,Retail,Credit,Chennai,0
2789,1135,2022-10-28,1687.55,Healthcare,Credit,Hyderabad,0
2790,2611,2023-02-28,1190.43,Electronics,Debit,Delhi,0
2791,1589,2023-08-08,1851.09,Entertainment,Transfer,Mumbai,0
2792,3813,2023-05-20,2001.36,Retail,Transfer,Mumbai,0
2793,2344,2023-11-02,2374.19,Healthcare,Credit,Delhi,0
2794,4614,2023-12-23,3444.42,Travel,Debit,Delhi,0
2795,1200,2023-07-27,4279.98,Travel,Credit,Delhi,0
2796,4388,2023-05-18,414.94,Electronics,Credit,Delhi,0
2797,3072,2023-04-11,833.28,Electronics,Debit,Hyderabad,0
2798,1653,2023-09-25,4846.27,Healthcare,Credit,Mumbai,0
2799,3324,2022-09-30,2772.97,Travel,Transfer,Bangalore,0
2800,1031,2023-07-10,4806.16,Entertainment,Transfer,Bangalore,0
2801,3774,2022-09-19,2842.48,Healthcare,Debit,Mumbai,0
2802,3898,2022-03-02,3843.66,Electronics,Transfer,Delhi,0
2803,2087,2023-04-07,1696.85,Retail,Credit,Hyderabad,0
2804,1194,2022-10-23,133.3,Travel,Transfer,Hyderabad,0
2805,4653,2023-07-21,3461.58,Travel,Credit,Mumbai,0
2806,3959,2023-06-28,3834.35,Travel,Transfer,Bangalore,0
2807,1416,2022-11-14,4717.38,Electronics,Transfer,Hyderabad,0
2808,4580,2022-11-19,1691.76,Travel,Transfer,Delhi,0
2809,2630,2022-03-15,733.69,Healthcare,Debit,Delhi,0
2810,2126,2022-04-18,2078.15,Retail,Credit,Mumbai,0
2811,4296,2022-04-01,1888.23,Electronics,Debit,Chennai,0
2812,2007,2023-01-25,4153.49,Food,Credit,Mumbai,0
2813,3414,2023-03-28,2039.28,Entertainment,Credit,Delhi,1
2814,3565,2022-04-29,2649.27,Electronics,Transfer,Hyderabad,0
2815,1337,2022-08-20,3514.18,Travel,Credit,Chennai,0
2816,3389,2022-02-13,3314.7,Retail,Credit,Hyderabad,0
2817,3313,2023-09-29,1236.16,Food,Debit,Chennai,0
2818,3215,2023-09-28,1849.82,Travel,Credit,Chennai,0
2819,3604,2022-05-30,2715.36,Travel,Transfer,Mumbai,0
2820,2859,2023-10-11,647.36,Food,Credit,Mumbai,0
2821,2737,2023-04-19,1458.94,Electronics,Debit,Delhi,0
2822,2471,2022-08-25,2602.93,Food,Credit,Hyderabad,0
2823,1664,2023-03-17,1934.25,Food,Credit,Bangalore,0
2824,2037,2022-12-14,4153.5,Food,Credit,Bangalore,0
2825,3761,2022-10-16,3802.1,Electronics,Credit,Delhi,0
2826,4540,2023-04-17,3064.37,Entertainment,Transfer,Delhi,0
2827,2147,2023-03-27,4683.24,Retail,Credit,Mumbai,0
2828,4833,2023-10-20,4705.8,Healthcare,Transfer,Hyderabad,0
2829,3305,2023-04-06,3029.75,Electronics,Credit,Hyderabad,0
2830,3556,2022-11-08,203.54,Food,Debit,Mumbai,0
2831,1102,2022-11-14,527.17,Electronics,Debit,Hyderabad,0
2832,1928,2022-02-04,4455.17,Retail,Transfer,Mumbai,0
2833,3591,2022-04-16,3646.87,Food,Transfer,Bangalore,0
2834,1462,2023-08-28,4803.18,Retail,Debit,Delhi,0
2835,2506,2022-03-05,3270.04,Healthcare,Credit,Bangalore,0
2836,2000,2022-12-02,1368.16,Retail,Transfer,Bangalore,0
2837,3791,2022-03-08,4804.45,Retail,Credit,Chennai,0
2838,3811,2022-08-24,963.41,Retail,Credit,Chennai,0
2839,3880,2022-07-20,2354.51,Healthcare,Credit,Chennai,0
2840,4348,2022-01-07,1391.91,Healthcare,Credit,Chennai,0
2841,3928,2023-10-17,1023.74,Food,Credit,Mumbai,0
2842,2823,2023-12-01,4349.09,Electronics,Transfer,Mumbai,0
2843,4632,2022-07-15,4831.07,Travel,Credit,Delhi,0
2844,2945,2023-07-03,4140.34,Entertainment,Debit,Delhi,0
2845,4493,2022-06-27,525.23,Retail,Debit,Chennai,0
2846,1479,2022-07-11,3618.47,Retail,Transfer,Chennai,0
2847,2479,2023-01-14,3241.93,Electronics,Debit,Bangalore,1
2848,1305,2022-11-11,1436.19,Entertainment,Credit,Bangalore,0
2849,4034,2022-10-27,2577.93,Retail,Transfer,Hyderabad,0
2850,4229,2023-06-19,821.83,Food,Credit,Chennai,0
2851,4301,2023-11-15,1111.21,Electronics,Transfer,Bangalore,0
2852,3099,2023-10-16,2299.06,Travel,Transfer,Bangalore,0
2853,3323,2022-08-11,2320.91,Electronics,Credit,Mumbai,0
2854,1706,2023-12-23,4994.56,Travel,Debit,Chennai,0
2855,4026,2023-04-23,3905.92,Travel,Transfer,Chennai,0
2856,3632,2022-12-19,3716.18,Healthcare,Credit,Mumbai,0
2857,4317,2023-03-01,4416.68,Electronics,Credit,Chennai,0
2858,4796,2022-03-16,253.32,Travel,Debit,Delhi,0
2859,4261,2023-05-23,3287.35,Retail,Credit,Delhi,0
2860,3858,2023-09-25,4888.47,Electronics,Credit,Bangalore,0
2861,4959,2023-05-21,2004.26,Electronics,Transfer,Chennai,0
2862,1873,2022-09-13,4878.91,Food,Credit,Hyderabad,0
2863,2969,2022-08-17,4189.52,Entertainment,Transfer,Delhi,0
2864,4670,2022-09-02,2285.51,Healthcare,Debit,Mumbai,0
2865,1070,2022-02-22,2850.88,Electronics,Transfer,Delhi,0
2866,3116,2023-08-23,639.88,Travel,Transfer,Bangalore,0
2867,3427,2022-01-15,2962.85,Food,Debit,Chennai,0
2868,4601,2023-02-24,1498.01,Electronics,Transfer,Delhi,0
2869,4316,2023-05-02,1306.38,Electronics,Transfer,Bangalore,0
2870,3380,2023-01-20,3995.54,Healthcare,Transfer,Mumbai,0
2871,2492,2023-01-04,3361.41,Healthcare,Credit,Bangalore,0
2872,1360,2022-07-17,2822.64,Entertainment,Credit,Mumbai,0
2873,3720,2023-10-10,4352.91,Travel,Credit,Chennai,0
2874,2085,2022-05-05,3486.91,Healthcare,Transfer,Mumbai,0
2875,3131,2023-04-21,1070.05,Food,Credit,Mumbai,0
2876,2505,2022-04-09,2408.23,Food,Debit,Mumbai,0
2877,2649,2023-06-06,2444.15,Food,Credit,Chennai,0
2878,3952,2022-01-23,1313.5,Healthcare,Transfer,Mumbai,0
2879,1076,2022-07-14,2664.41,Food,Transfer,Delhi,0
2880,2788,2022-01-18,2537.74,Retail,Debit,Bangalore,0
2881,3889,2022-02-17,2078.62,Healthcare,Credit,Mumbai,0
2882,2060,2022-04-06,3771.45,Retail,Credit,Delhi,1
2883,3557,2023-01-16,1886.3,Travel,Credit,Mumbai,0
2884,2427,2022-10-02,401.43,Healthcare,Credit,Delhi,0
2885,4537,2023-07-20,2101.0,Travel,Credit,Hyderabad,0
2886,3742,2023-08-02,4701.69,Electronics,Credit,Bangalore,0
2887,3681,2022-10-15,4231.03,Healthcare,Transfer,Bangalore,0
2888,4427,2023-06-23,4192.92,Entertainment,Debit,Mumbai,0
2889,3962,2022-05-23,3855.84,Travel,Credit,Hyderabad,0
2890,2791,2022-06-28,1227.45,Entertainment,Credit,Hyderabad,1
2891,3976,2022-01-22,760.78,Entertainment,Transfer,Mumbai,0
2892,2552,2023-04-11,3760.91,Retail,Transfer,Delhi,0
2893,4069,2023-10-01,3073.37,Travel,Transfer,Delhi,0
2894,4293,2023-09-09,2626.23,Entertainment,Debit,Mumbai,0
2895,1978,2022-08-29,3092.76,Food,Debit,Mumbai,0
2896,4974,2023-12-07,3652.43,Food,Transfer,Chennai,1
2897,4937,2023-09-26,1404.04,Entertainment,Transfer,Bangalore,0
2898,3651,2022-04-06,4328.49,Retail,Debit,Chennai,0
2899,4900,2022-08-28,3389.34,Food,Credit,Chennai,0
2900,2653,2022-08-05,4279.98,Retail,Transfer,Chennai,0
2901,2133,2023-08-24,2371.78,Electronics,Transfer,Bangalore,0
2902,1724,2022-02-25,4866.38,Entertainment,Transfer,Chennai,0
2903,3758,2022-01-20,1777.84,Travel,Credit,Delhi,0
2904,4585,2023-09-24,3258.88,Food,Credit,Delhi,0
2905,2184,2022-03-25,4824.62,Entertainment,Transfer,Mumbai,0
2906,4882,2022-07-11,3110.59,Healthcare,Credit,Delhi,0
2907,4269,2022-06-19,4401.81,Travel,Credit,Mumbai,0
2908,2816,2022-01-18,2139.0,Entertainment,Transfer,Hyderabad,0
2909,3458,2022-12-21,343.2,Travel,Credit,Chennai,0
2910,3564,2022-01-18,4128.9,Healthcare,Credit,Bangalore,0
2911,1038,2023-08-26,2381.93,Food,Transfer,Hyderabad,0
2912,1856,2022-08-29,485.02,Healthcare,Debit,Hyderabad,0
2913,1390,2023-07-04,3849.03,Retail,Transfer,Delhi,0
2914,4625,2022-05-16,2658.01,Electronics,Transfer,Delhi,0
2915,2488,2023-11-22,4072.21,Travel,Credit,Chennai,1
2916,1984,2023-01-06,2390.68,Healthcare,Debit,Bangalore,0
2917,4592,2023-04-23,1238.93,Travel,Debit,Chennai,0
2918,2020,2022-04-12,2774.74,Electronics,Transfer,Delhi,0
2919,2637,2023-02-26,689.03,Travel,Debit,Bangalore,0
2920,2877,2022-02-12,4494.74,Retail,Transfer,Mumbai,0
2921,2063,2023-06-20,3387.11,Entertainment,Debit,Bangalore,0
2922,4991,2022-12-30,3153.66,Retail,Debit,Delhi,0
2923,3090,2022-10-25,4949.54,Retail,Transfer,Bangalore,0
2924,4836,2023-04-25,4370.63,Electronics,Credit,Delhi,0
2925,1383,2022-09-03,70.71,Electronics,Credit,Hyderabad,0
2926,1472,2023-02-03,4283.14,Healthcare,Debit,Chennai,0
2927,2457,2022-12-08,3104.85,Electronics,Transfer,Chennai,0
2928,3464,2023-10-12,1774.73,Electronics,Transfer,Hyderabad,0
2929,3153,2023-08-29,3137.79,Travel,Debit,Delhi,0
2930,4896,2022-01-27,3921.35,Healthcare,Transfer,Chennai,0
2931,2334,2022-02-20,2919.38,Travel,Debit,Mumbai,0
2932,3315,2023-12-25,2765.48,Retail,Transfer,Hyderabad,0
2933,3947,2023-08-22,3290.3,Travel,Debit,Chennai,0
2934,2162,2023-12-17,4722.34,Retail,Debit,Mumbai,0
2935,1616,2023-12-24,4387.18,Food,Transfer,Bangalore,0
2936,3480,2022-03-06,2670.96,Retail,Debit,Bangalore,0
2937,1156,2022-01-14,347.24,Entertainment,Credit,Delhi,0
2938,1995,2023-05-07,2727.17,Retail,Debit,Chennai,0
2939,2859,2023-12-16,737.59,Electronics,Credit,Chennai,0
2940,1353,2022-10-25,1327.68,Retail,Transfer,Chennai,0
2941,4287,2022-12-10,4143.85,Entertainment,Debit,Mumbai,0
2942,2688,2023-09-03,1197.45,Retail,Transfer,Hyderabad,0
2943,2246,2023-10-31,1030.41,Entertainment,Debit,Delhi,0
2944,4165,2022-04-11,1060.6,Electronics,Credit,Hyderabad,0
2945,4119,2022-03-07,1570.15,Entertainment,Credit,Mumbai,0
2946,4432,2022-03-04,1341.62,Food,Debit,Bangalore,0
2947,3591,2022-04-22,2096.44,Retail,Transfer,Delhi,0
2948,4739,2023-12-08,4875.12,Food,Debit,Bangalore,0
2949,1415,2022-09-30,3753.7,Travel,Debit,Bangalore,0
2950,2382,2023-07-13,2376.73,Retail,Debit,Hyderabad,0
2951,1588,2022-08-05,4591.64,Food,Debit,Chennai,0
2952,4863,2022-02-11,4076.39,Electronics,Credit,Bangalore,0
2953,3107,2023-03-29,3620.26,Entertainment,Debit,Hyderabad,0
2954,2609,2023-04-13,4980.81,Entertainment,Transfer,Bangalore,0
2955,2058,2022-08-22,4573.98,Retail,Debit,Bangalore,0
2956,4468,2023-11-08,4583.38,Electronics,Credit,Delhi,0
2957,3600,2023-03-08,887.58,Healthcare,Transfer,Hyderabad,0
2958,2011,2023-08-26,4018.11,Food,Debit,Chennai,0
2959,4522,2022-08-29,2795.63,Entertainment,Transfer,Mumbai,0
2960,3199,2023-10-31,1736.29,Food,Credit,Mumbai,0
2961,1105,2022-10-01,3200.29,Entertainment,Transfer,Bangalore,0
2962,1246,2023-07-04,4837.21,Food,Debit,Chennai,0
2963,1739,2023-01-25,2425.87,Entertainment,Transfer,Hyderabad,0
2964,1985,2023-06-26,3121.89,Electronics,Credit,Delhi,0
2965,3207,2023-03-29,2926.37,Food,Debit,Chennai,0
2966,2310,2023-02-01,1306.93,Electronics,Transfer,Bangalore,0
2967,3134,2023-10-16,4685.57,Healthcare,Transfer,Chennai,0
2968,2024,2023-06-11,1762.7,Healthcare,Transfer,Hyderabad,0
2969,4163,2022-05-07,2624.91,Retail,Debit,Chennai,0
2970,3564,2022-01-20,4835.99,Healthcare,Debit,Bangalore,0
2971,1747,2022-02-06,4163.06,Travel,Credit,Delhi,0
2972,2604,2022-06-02,3278.35,Healthcare,Transfer,Mumbai,0
2973,4124,2022-08-11,3624.88,Electronics,Transfer,Delhi,0
2974,4755,2023-10-16,2225.28,Travel,Debit,Chennai,0
2975,1309,2023-01-30,2262.76,Travel,Debit,Chennai,0
2976,1084,2023-07-22,1518.32,Healthcare,Transfer,Delhi,1
2977,3969,2023-03-21,4989.94,Travel,Debit,Chennai,0
2978,2579,2022-11-11,409.94,Travel,Transfer,Delhi,0
2979,2177,2022-01-28,4555.02,Travel,Transfer,Delhi,0
2980,1535,2022-08-02,381.2,Electronics,Debit,Chennai,0
2981,2131,2022-05-08,330.01,Electronics,Credit,Chennai,0
2982,1778,2022-04-04,4515.7,Food,Credit,Delhi,0
2983,1848,2023-06-14,3471.6,Healthcare,Debit,Chennai,0
2984,2891,2023-08-11,679.69,Travel,Debit,Bangalore,0
2985,3880,2022-12-04,4523.68,Retail,Debit,Chennai,0
2986,3449,2023-12-01,1995.15,Healthcare,Debit,Chennai,0
2987,2535,2023-06-02,2049.92,Travel,Debit,Chennai,0
2988,2221,2022-11-08,2181.99,Healthcare,Credit,Chennai,0
2989,2983,2023-02-02,2020.8,Entertainment,Debit,Chennai,0
2990,2587,2022-07-18,357.72,Electronics,Credit,Delhi,0
2991,2014,2023-02-21,1704.89,Food,Debit,Chennai,0
2992,2122,2022-02-10,483.92,Electronics,Debit,Delhi,0
2993,1201,2023-07-13,11.76,Electronics,Credit,Hyderabad,0
2994,2822,2023-05-26,1228.1,Retail,Credit,Hyderabad,0
2995,4258,2023-02-14,741.7,Electronics,Debit,Mumbai,0
2996,3971,2022-01-25,1660.75,Food,Transfer,Hyderabad,0
2997,1977,2022-10-04,478.51,Healthcare,Credit,Mumbai,0
2998,1330,2022-02-28,1821.26,Retail,Transfer,Bangalore,0
2999,2723,2022-12-28,4138.53,Travel,Credit,Mumbai,0
3000,4420,2022-09-25,366.8,Travel,Debit,Bangalore,0
3001,4661,2023-07-06,2310.93,Food,Debit,Delhi,0
3002,1720,2022-01-11,2222.34,Electronics,Debit,Bangalore,0
3003,2890,2023-10-02,492.47,Electronics,Credit,Chennai,0
3004,1033,2023-03-31,224.07,Entertainment,Transfer,Hyderabad,0
3005,4058,2023-08-13,257.72,Retail,Transfer,Bangalore,0
3006,1421,2022-04-18,2878.41,Healthcare,Transfer,Mumbai,0
3007,5000,2023-07-13,2982.07,Electronics,Debit,Bangalore,0
3008,4013,2023-05-20,4566.01,Travel,Transfer,Bangalore,0
3009,3724,2023-04-30,3790.23,Electronics,Transfer,Bangalore,0
3010,4676,2023-04-17,3210.13,Travel,Transfer,Hyderabad,0
3011,2648,2023-01-21,2243.99,Healthcare,Transfer,Bangalore,0
3012,3993,2022-01-01,4430.92,Food,Transfer,Chennai,0
3013,4755,2022-06-02,1747.48,Retail,Credit,Bangalore,0
3014,1438,2022-07-06,1867.71,Travel,Transfer,Bangalore,0
3015,4400,2022-02-27,3541.8,Food,Debit,Bangalore,0
3016,3522,2023-06-09,2509.69,Entertainment,Credit,Chennai,0
3017,4380,2023-01-12,612.85,Travel,Credit,Delhi,0
3018,1525,2023-02-20,1444.75,Healthcare,Transfer,Chennai,0
3019,4952,2023-07-16,299.36,Electronics,Transfer,Chennai,0
3020,1136,2022-04-24,4045.71,Food,Transfer,Delhi,0
3021,1900,2023-01-06,4150.93,Healthcare,Debit,Delhi,0
3022,2410,2023-12-04,509.65,Electronics,Transfer,Bangalore,0
3023,3812,2022-09-14,2192.21,Retail,Credit,Delhi,0
3024,2645,2022-06-29,1191.84,Food,Credit,Mumbai,0
3025,3479,2022-01-06,1335.34,Food,Credit,Delhi,0
3026,4717,2022-05-20,4603.35,Electronics,Debit,Delhi,0
3027,4181,2023-04-14,2473.35,Healthcare,Credit,Mumbai,0
3028,1248,2022-03-11,685.16,Electronics,Transfer,Delhi,0
3029,2354,2022-10-12,3950.88,Entertainment,Credit,Bangalore,0
3030,1826,2022-11-19,982.11,Healthcare,Credit,Hyderabad,1
3031,4465,2023-07-20,4576.16,Healthcare,Credit,Hyderabad,0
3032,4355,2022-07-21,2712.83,Food,Transfer,Hyderabad,0
3033,2921,2022-04-04,4376.31,Travel,Debit,Chennai,0
3034,3139,2022-09-13,2259.24,Food,Credit,Chennai,0
3035,2205,2023-03-20,2844.62,Healthcare,Debit,Chennai,0
3036,2634,2023-10-06,3582.73,Food,Credit,Hyderabad,0
3037,4999,2022-07-11,2897.36,Retail,Debit,Hyderabad,0
3038,4173,2022-05-31,4037.69,Entertainment,Transfer,Hyderabad,0
3039,2205,2022-12-28,4255.22,Entertainment,Transfer,Mumbai,0
3040,4026,2022-12-03,3029.49,Food,Credit,Delhi,0
3041,1754,2023-07-05,2301.93,Travel,Credit,Bangalore,0
3042,2241,2023-08-21,689.28,Electronics,Transfer,Mumbai,0
3043,2048,2022-12-08,3346.44,Healthcare,Debit,Hyderabad,0
3044,3261,2022-03-04,2828.76,Food,Debit,Mumbai,0
3045,4874,2023-04-08,2389.19,Healthcare,Credit,Delhi,0
3046,3761,2023-10-22,3017.16,Electronics,Credit,Bangalore,0
3047,1585,2022-08-21,3593.96,Healthcare,Debit,Mumbai,0
3048,3837,2023-12-06,321.93,Electronics,Credit,Chennai,0
