customer_id,transaction_count,avg_transaction_amount,max_transaction_amount,min_transaction_amount,total_transaction_amount,total_credit_transactions,total_debit_transactions,fraud_transactions,fraud_ratio
3801,2,2335.345,4154.72,515.97,4670.69,1,0,0,0.0
3940,2,1488.65,2742.56,234.74,2977.3,2,0,0,0.0
3501,1,652.61,652.61,652.61,652.61,0,0,0,0.0
2911,1,980.26,980.26,980.26,980.26,1,0,0,0.0
1919,1,519.84,519.84,519.84,519.84,1,0,0,0.0
3988,1,2027.86,2027.86,2027.86,2027.86,0,0,0,0.0
4079,4,2797.7275,4555.24,309.94,11190.91,1,0,0,0.0
1572,5,2141.79,4821.65,29.39,10708.95,4,1,1,0.2
1970,1,2824.76,2824.76,2824.76,2824.76,1,0,0,0.0
1982,1,1880.01,1880.01,1880.01,1880.01,0,1,0,0.0
3364,2,1771.68,2007.07,1536.29,3543.36,1,0,0,0.0
4786,1,3406.28,3406.28,3406.28,3406.28,0,0,0,0.0
4333,1,2497.16,2497.16,2497.16,2497.16,0,0,0,0.0
4369,3,1702.6666666666667,2610.21,1213.84,5108.0,1,1,0,0.0
2470,2,2624.525,4302.83,946.22,5249.05,1,0,0,0.0
3050,1,4837.4,4837.4,4837.4,4837.4,1,0,0,0.0
2023,4,4167.145,4964.83,2552.44,16668.58,1,1,0,0.0
2167,1,4909.66,4909.66,4909.66,4909.66,1,0,0,0.0
2998,3,956.6966666666667,1758.03,508.06,2870.09,2,0,0,0.0
2815,2,4890.095,4912.13,4868.06,9780.19,1,1,0,0.0
4934,3,2315.713333333333,3197.7,631.98,6947.14,0,1,0,0.0
3058,1,1337.49,1337.49,1337.49,1337.49,0,1,0,0.0
1140,3,1381.97,3209.98,228.82,4145.91,1,1,0,0.0
1054,1,3165.21,3165.21,3165.21,3165.21,0,0,0,0.0
3461,1,1276.46,1276.46,1276.46,1276.46,0,1,0,0.0
3741,1,2128.77,2128.77,2128.77,2128.77,0,1,0,0.0
1005,2,2447.165,4714.67,179.66,4894.33,2,0,0,0.0
1449,3,2740.9733333333334,4300.62,331.63,8222.92,3,0,0,0.0
2488,6,2113.0133333333333,4072.21,366.08,12678.08,1,2,1,0.1667
4772,3,1276.3166666666666,1808.21,893.96,3828.95,1,1,0,0.0
3537,2,3186.585,4914.7,1458.47,6373.17,0,2,0,0.0
1212,1,2358.93,2358.93,2358.93,2358.93,0,0,0,0.0
4202,1,3586.01,3586.01,3586.01,3586.01,0,0,0,0.0
3678,3,1483.7466666666667,2079.74,792.13,4451.24,1,1,0,0.0
4576,1,2821.99,2821.99,2821.99,2821.99,1,0,0,0.0
4156,1,1516.92,1516.92,1516.92,1516.92,1,0,0,0.0
4638,2,4273.18,4356.05,4190.31,8546.36,1,0,0,0.0
3490,2,2907.245,4116.14,1698.35,5814.49,1,1,0,0.0
3520,1,1915.83,1915.83,1915.83,1915.83,0,0,0,0.0
3248,2,3016.115,3933.33,2098.9,6032.23,0,1,0,0.0
2877,1,4494.74,4494.74,4494.74,4494.74,0,0,0,0.0
3328,2,4013.575,4623.44,3403.71,8027.15,0,2,0,0.0
1601,1,775.88,775.88,775.88,775.88,0,0,0,0.0
3870,1,992.71,992.71,992.71,992.71,0,0,0,0.0
1737,1,2296.79,2296.79,2296.79,2296.79,0,1,0,0.0
2658,2,2824.86,3770.79,1878.93,5649.72,1,0,0,0.0
1251,2,2122.69,2306.91,1938.47,4245.38,1,0,0,0.0
2845,2,1354.835,1829.29,880.38,2709.67,1,1,0,0.0
3125,1,845.01,845.01,845.01,845.01,0,1,0,0.0
1706,1,4994.56,4994.56,4994.56,4994.56,0,1,0,0.0
4068,1,385.93,385.93,385.93,385.93,1,0,0,0.0
1189,3,2154.883333333333,3219.27,379.04,6464.65,1,1,0,0.0
2896,1,4135.69,4135.69,4135.69,4135.69,1,0,0,0.0
1712,2,3987.435,4717.72,3257.15,7974.87,1,0,0,0.0
2777,1,4772.2,4772.2,4772.2,4772.2,0,1,0,0.0
1654,1,4080.19,4080.19,4080.19,4080.19,0,1,0,0.0
1364,2,2659.235,3591.38,1727.09,5318.47,0,2,0,0.0
2551,4,3537.3325,4899.11,2472.62,14149.33,2,2,1,0.25
3590,2,2899.13,3037.46,2760.8,5798.26,0,1,0,0.0
1889,1,3867.96,3867.96,3867.96,3867.96,1,0,0,0.0
1991,2,1750.52,3048.47,452.57,3501.04,2,0,0,0.0
1112,1,1070.31,1070.31,1070.31,1070.31,0,1,0,0.0
3668,5,1991.998,3588.6,234.15,9959.99,2,1,0,0.0
4717,1,4603.35,4603.35,4603.35,4603.35,0,1,0,0.0
3483,1,4927.95,4927.95,4927.95,4927.95,1,0,0,0.0
2234,2,655.605,796.81,514.4,1311.21,1,0,0,0.0
2190,1,1489.18,1489.18,1489.18,1489.18,1,0,0,0.0
4588,2,959.41,988.3,930.52,1918.82,1,1,0,0.0
4016,1,1059.91,1059.91,1059.91,1059.91,1,0,0,0.0
2344,4,2581.7275,4670.83,1518.56,10326.91,1,0,0,0.0
4010,1,1666.25,1666.25,1666.25,1666.25,1,0,0,0.0
4229,2,2901.615,4981.4,821.83,5803.23,1,0,0,0.0
2246,3,1021.41,1559.49,474.33,3064.23,2,1,0,0.0
2617,5,3821.076,4994.55,2377.37,19105.38,1,1,0,0.0
2369,1,3014.96,3014.96,3014.96,3014.96,0,1,0,0.0
4794,4,1806.7375,3254.56,534.13,7226.95,1,1,0,0.0
4426,1,4589.28,4589.28,4589.28,4589.28,1,0,0,0.0
4385,1,4187.11,4187.11,4187.11,4187.11,0,0,0,0.0
2546,2,3373.16,3852.66,2893.66,6746.32,1,0,0,0.0
2264,1,2161.87,2161.87,2161.87,2161.87,0,0,0,0.0
4070,1,1445.91,1445.91,1445.91,1445.91,0,1,0,0.0
2823,4,3865.2925,4834.98,1841.81,15461.17,1,1,0,0.0
4263,1,2911.21,2911.21,2911.21,2911.21,0,1,0,0.0
3587,1,2984.31,2984.31,2984.31,2984.31,1,0,0,0.0
1514,1,2216.64,2216.64,2216.64,2216.64,0,0,0,0.0
1338,1,87.9,87.9,87.9,87.9,0,0,0,0.0
4193,4,2173.615,3963.74,1222.99,8694.46,1,2,0,0.0
4134,1,620.75,620.75,620.75,620.75,1,0,0,0.0
2611,2,1134.24,1190.43,1078.05,2268.48,0,2,0,0.0
4680,1,3426.04,3426.04,3426.04,3426.04,0,1,0,0.0
3100,2,3687.68,4424.27,2951.09,7375.36,1,0,0,0.0
1079,1,1564.76,1564.76,1564.76,1564.76,1,0,1,1.0
1445,2,1605.505,2030.14,1180.87,3211.01,0,1,0,0.0
4360,1,525.79,525.79,525.79,525.79,0,0,0,0.0
1152,1,213.69,213.69,213.69,213.69,0,1,0,0.0
1330,2,2659.31,3497.36,1821.26,5318.62,0,1,0,0.0
1826,2,1262.115,1542.12,982.11,2524.23,1,1,1,0.5
3701,1,4740.95,4740.95,4740.95,4740.95,1,0,0,0.0
4691,2,1964.155,2143.42,1784.89,3928.31,1,1,0,0.0
4482,2,1224.235,2238.58,209.89,2448.47,0,0,0,0.0
2806,2,1854.84,2878.31,831.37,3709.68,1,0,0,0.0
2238,2,3393.895,4190.57,2597.22,6787.79,1,1,0,0.0
2233,1,492.41,492.41,492.41,492.41,1,0,0,0.0
3588,2,1553.9,2590.98,516.82,3107.8,2,0,0,0.0
4806,1,1994.52,1994.52,1994.52,1994.52,1,0,0,0.0
1481,2,2816.03,3057.79,2574.27,5632.06,1,0,0,0.0
1480,1,4836.1,4836.1,4836.1,4836.1,1,0,0,0.0
4807,2,2576.155,4587.52,564.79,5152.31,1,0,0,0.0
4926,4,2031.3175,3168.35,491.21,8125.27,2,2,0,0.0
3698,2,1758.075,2953.01,563.14,3516.15,1,0,0,0.0
3291,2,2225.46,3949.91,501.01,4450.92,0,0,0,0.0
4087,3,1578.25,2318.42,502.6,4734.75,1,0,0,0.0
4880,1,3554.33,3554.33,3554.33,3554.33,0,0,0,0.0
3943,2,514.185,929.28,99.09,1028.37,2,0,0,0.0
4113,1,3479.23,3479.23,3479.23,3479.23,1,0,0,0.0
1041,2,2512.255,4851.78,172.73,5024.51,1,0,0,0.0
4334,1,2802.57,2802.57,2802.57,2802.57,0,0,0,0.0
4438,2,2655.75,4495.62,815.88,5311.5,0,2,0,0.0
3424,3,2759.0666666666666,2934.16,2506.47,8277.2,2,1,0,0.0
1640,3,2634.0,4214.44,512.21,7902.0,1,0,0,0.0
1968,1,1722.99,1722.99,1722.99,1722.99,1,0,0,0.0
3367,1,2479.51,2479.51,2479.51,2479.51,0,1,0,0.0
3370,1,671.04,671.04,671.04,671.04,1,0,0,0.0
3284,2,3575.205,4619.85,2530.56,7150.41,0,0,0,0.0
2989,1,2715.52,2715.52,2715.52,2715.52,1,0,0,0.0
3315,2,2384.32,2765.48,2003.16,4768.64,0,0,0,0.0
3844,3,2789.4266666666667,4361.94,562.16,8368.28,0,2,0,0.0
1385,1,2840.68,2840.68,2840.68,2840.68,0,1,0,0.0
2519,1,1611.66,1611.66,1611.66,1611.66,1,0,0,0.0
4387,1,91.27,91.27,91.27,91.27,0,1,0,0.0
2510,3,2470.8166666666666,3099.03,1725.5,7412.45,1,1,0,0.0
4820,3,3013.06,4956.49,716.85,9039.18,0,1,1,0.3333
1233,1,1377.58,1377.58,1377.58,1377.58,0,0,0,0.0
2641,3,1717.8066666666666,2462.44,1269.64,5153.42,1,0,0,0.0
4230,2,2642.695,2964.27,2321.12,5285.39,1,0,1,0.5
2162,4,2636.03,4722.34,1704.3,10544.12,0,1,0,0.0
2645,2,2439.305,3686.77,1191.84,4878.61,1,1,0,0.0
2266,1,1627.84,1627.84,1627.84,1627.84,0,1,0,0.0
4237,1,2514.58,2514.58,2514.58,2514.58,0,1,0,0.0
4745,1,3190.33,3190.33,3190.33,3190.33,0,0,0,0.0
3226,3,2565.5933333333332,4225.18,1273.94,7696.78,1,1,0,0.0
4281,3,3686.7766666666666,4388.0,2896.21,11060.33,2,0,0,0.0
3059,1,3934.68,3934.68,3934.68,3934.68,0,0,0,0.0
2231,2,3578.615,4721.41,2435.82,7157.23,1,1,1,0.5
4530,1,4868.25,4868.25,4868.25,4868.25,0,1,0,0.0
4178,1,3676.06,3676.06,3676.06,3676.06,0,0,0,0.0
4759,2,2428.765,2691.36,2166.17,4857.53,1,1,0,0.0
2427,3,2244.8,4633.11,401.43,6734.4,2,0,0,0.0
3522,1,2509.69,2509.69,2509.69,2509.69,1,0,0,0.0
2615,2,1311.325,1334.25,1288.4,2622.65,2,0,0,0.0
4843,1,1784.16,1784.16,1784.16,1784.16,1,0,0,0.0
3431,3,2288.8733333333334,3193.78,1749.87,6866.62,2,0,0,0.0
4475,1,4290.15,4290.15,4290.15,4290.15,0,0,0,0.0
2901,1,4886.96,4886.96,4886.96,4886.96,1,0,0,0.0
1326,1,2855.21,2855.21,2855.21,2855.21,1,0,0,0.0
3016,1,2044.67,2044.67,2044.67,2044.67,0,1,0,0.0
1060,4,3008.2625,4786.96,829.21,12033.05,1,2,0,0.0
2670,3,1992.88,3525.15,486.52,5978.64,0,1,0,0.0
2348,1,2696.93,2696.93,2696.93,2696.93,0,1,0,0.0
1017,1,3637.55,3637.55,3637.55,3637.55,0,1,0,0.0
4492,2,4534.785,4658.49,4411.08,9069.57,1,1,0,0.0
2216,2,1233.895,1521.92,945.87,2467.79,0,1,1,0.5
3898,1,3843.66,3843.66,3843.66,3843.66,0,0,0,0.0
3558,1,926.51,926.51,926.51,926.51,0,0,0,0.0
1720,2,1299.25,2222.34,376.16,2598.5,0,2,0,0.0
1754,2,3175.475,4049.02,2301.93,6350.95,1,0,0,0.0
1224,2,2019.72,3350.42,689.02,4039.44,1,0,0,0.0
4280,1,3743.5,3743.5,3743.5,3743.5,1,0,0,0.0
3975,1,3175.92,3175.92,3175.92,3175.92,0,0,0,0.0
3222,1,3183.59,3183.59,3183.59,3183.59,1,0,0,0.0
2169,2,4613.56,4742.67,4484.45,9227.12,1,1,0,0.0
2221,1,2181.99,2181.99,2181.99,2181.99,1,0,0,0.0
2505,3,2579.8166666666666,4377.88,953.34,7739.45,1,2,0,0.0
1051,3,1840.77,3267.52,1065.32,5522.31,2,1,0,0.0
2511,1,856.04,856.04,856.04,856.04,0,1,0,0.0
4938,3,2937.5,4652.59,1730.37,8812.5,0,2,0,0.0
2868,1,962.57,962.57,962.57,962.57,0,1,0,0.0
3747,1,759.96,759.96,759.96,759.96,0,1,0,0.0
2499,1,4308.55,4308.55,4308.55,4308.55,0,1,0,0.0
4261,1,3287.35,3287.35,3287.35,3287.35,1,0,0,0.0
3169,1,1310.05,1310.05,1310.05,1310.05,0,0,0,0.0
4534,2,4091.715,4108.0,4075.43,8183.43,0,1,0,0.0
2886,1,1254.7,1254.7,1254.7,1254.7,0,0,0,0.0
1716,1,4006.95,4006.95,4006.95,4006.95,0,1,0,0.0
1859,1,1824.43,1824.43,1824.43,1824.43,0,1,0,0.0
3444,5,1807.236,4090.72,589.67,9036.18,1,3,0,0.0
3887,1,2917.68,2917.68,2917.68,2917.68,1,0,0,0.0
2729,1,4552.48,4552.48,4552.48,4552.48,0,1,0,0.0
2058,1,4573.98,4573.98,4573.98,4573.98,0,1,0,0.0
2694,1,3349.33,3349.33,3349.33,3349.33,0,0,0,0.0
3238,1,4458.07,4458.07,4458.07,4458.07,0,1,0,0.0
4121,2,4149.02,4542.75,3755.29,8298.04,0,0,0,0.0
3414,4,2719.175,4785.32,1997.67,10876.7,2,1,1,0.25
1441,1,4915.71,4915.71,4915.71,4915.71,1,0,0,0.0
3980,1,3066.52,3066.52,3066.52,3066.52,1,0,0,0.0
3902,1,319.97,319.97,319.97,319.97,0,0,0,0.0
3763,1,1090.29,1090.29,1090.29,1090.29,0,1,0,0.0
2718,1,775.34,775.34,775.34,775.34,0,1,0,0.0
2217,2,1815.275,2590.19,1040.36,3630.55,0,1,0,0.0
1035,3,1247.33,1815.44,269.71,3741.99,1,1,0,0.0
3531,1,1162.24,1162.24,1162.24,1162.24,0,0,0,0.0
2091,1,1597.52,1597.52,1597.52,1597.52,0,0,0,0.0
3361,1,4928.94,4928.94,4928.94,4928.94,1,0,0,0.0
4718,1,4681.51,4681.51,4681.51,4681.51,1,0,0,0.0
1389,3,2003.3366666666666,3512.29,831.66,6010.01,1,1,0,0.0
4969,3,3268.483333333333,4701.54,1966.04,9805.45,2,0,0,0.0
3184,2,1913.77,2003.86,1823.68,3827.54,0,1,0,0.0
4293,1,2626.23,2626.23,2626.23,2626.23,0,1,0,0.0
3662,1,49.03,49.03,49.03,49.03,0,1,0,0.0
3027,3,2178.8533333333335,3510.03,786.98,6536.56,2,0,0,0.0
3333,2,2097.35,2616.42,1578.28,4194.7,0,0,0,0.0
3329,1,3537.5,3537.5,3537.5,3537.5,1,0,0,0.0
4005,1,3014.2,3014.2,3014.2,3014.2,0,0,0,0.0
1240,2,3933.375,4887.35,2979.4,7866.75,1,0,0,0.0
3349,2,1274.3,2220.61,327.99,2548.6,0,2,0,0.0
1881,1,744.83,744.83,744.83,744.83,0,0,0,0.0
2649,2,2586.83,2729.51,2444.15,5173.66,2,0,0,0.0
4560,1,3582.2,3582.2,3582.2,3582.2,0,1,0,0.0
1182,4,3009.4925,4257.3,875.94,12037.97,1,2,0,0.0
4685,1,2731.97,2731.97,2731.97,2731.97,0,1,0,0.0
1946,3,4052.9466666666667,4927.65,3327.19,12158.84,2,1,0,0.0
2905,3,1535.6033333333332,2610.82,549.04,4606.81,0,1,0,0.0
3087,2,2059.155,2452.44,1665.87,4118.31,0,2,0,0.0
2186,1,673.45,673.45,673.45,673.45,1,0,0,0.0
4050,5,2551.73,4070.9,29.17,12758.65,5,0,0,0.0
2083,3,2186.9166666666665,4137.89,716.12,6560.75,1,1,0,0.0
4972,1,3759.22,3759.22,3759.22,3759.22,0,1,0,0.0
4779,1,4147.86,4147.86,4147.86,4147.86,0,1,0,0.0
4633,6,2327.508333333333,4773.11,67.27,13965.05,2,0,0,0.0
1454,2,2498.11,3867.6,1128.62,4996.22,0,1,0,0.0
1584,2,1347.385,1560.27,1134.5,2694.77,0,1,0,0.0
4030,1,3754.27,3754.27,3754.27,3754.27,0,1,0,0.0
3065,1,3298.31,3298.31,3298.31,3298.31,0,0,0,0.0
2805,2,2171.17,2469.89,1872.45,4342.34,0,1,0,0.0
2639,1,2474.41,2474.41,2474.41,2474.41,0,0,0,0.0
1282,1,2393.09,2393.09,2393.09,2393.09,0,1,0,0.0
1812,2,3235.57,3389.06,3082.08,6471.14,1,1,0,0.0
3145,2,3599.255,3972.82,3225.69,7198.51,1,1,0,0.0
3281,1,3455.72,3455.72,3455.72,3455.72,0,0,0,0.0
3337,2,3399.01,4507.14,2290.88,6798.02,2,0,0,0.0
1860,2,1923.135,2925.96,920.31,3846.27,1,1,0,0.0
4868,1,3130.88,3130.88,3130.88,3130.88,1,0,1,1.0
4415,2,2883.76,4486.27,1281.25,5767.52,1,1,0,0.0
3108,2,2658.17,4846.21,470.13,5316.34,0,0,0,0.0
2095,1,1205.2,1205.2,1205.2,1205.2,0,1,0,0.0
4812,3,1755.6733333333334,2615.3,1014.15,5267.02,0,1,0,0.0
4663,1,4463.25,4463.25,4463.25,4463.25,0,1,0,0.0
3268,2,2891.6,4343.34,1439.86,5783.2,1,0,0,0.0
4242,1,2166.46,2166.46,2166.46,2166.46,1,0,0,0.0
2554,2,2046.025,3507.58,584.47,4092.05,0,1,0,0.0
1157,1,2865.08,2865.08,2865.08,2865.08,1,0,0,0.0
1465,1,240.29,240.29,240.29,240.29,0,0,0,0.0
3993,2,4625.97,4821.02,4430.92,9251.94,0,0,0,0.0
3148,1,76.54,76.54,76.54,76.54,0,0,0,0.0
3502,1,3177.96,3177.96,3177.96,3177.96,1,0,0,0.0
1155,3,3240.45,4997.48,37.05,9721.35,2,0,0,0.0
4793,1,492.45,492.45,492.45,492.45,0,1,0,0.0
3581,2,2127.22,3773.71,480.73,4254.44,0,1,0,0.0
3850,1,1714.64,1714.64,1714.64,1714.64,1,0,0,0.0
3106,1,1376.02,1376.02,1376.02,1376.02,0,0,0,0.0
2759,2,3418.105,4157.13,2679.08,6836.21,1,1,0,0.0
3173,1,667.08,667.08,667.08,667.08,1,0,0,0.0
4757,1,1645.98,1645.98,1645.98,1645.98,1,0,0,0.0
3014,2,1526.015,2538.73,513.3,3052.03,0,1,0,0.0
1541,1,3767.58,3767.58,3767.58,3767.58,0,1,0,0.0
3709,2,3797.775,4563.21,3032.34,7595.55,1,1,0,0.0
3181,1,1986.53,1986.53,1986.53,1986.53,1,0,0,0.0
3797,1,3758.05,3758.05,3758.05,3758.05,0,1,0,0.0
2022,1,461.89,461.89,461.89,461.89,0,0,0,0.0
2607,1,3379.08,3379.08,3379.08,3379.08,0,1,0,0.0
1671,2,3117.695,4345.8,1889.59,6235.39,0,0,0,0.0
3296,2,2233.51,3409.14,1057.88,4467.02,0,0,0,0.0
2522,1,2388.47,2388.47,2388.47,2388.47,0,0,0,0.0
1274,3,1728.2833333333333,2007.72,1248.52,5184.85,0,1,1,0.3333
3999,1,2915.53,2915.53,2915.53,2915.53,1,0,0,0.0
2808,1,299.8,299.8,299.8,299.8,1,0,0,0.0
1891,1,4058.26,4058.26,4058.26,4058.26,0,1,0,0.0
1840,2,2008.775,3003.33,1014.22,4017.55,1,1,0,0.0
4552,1,3515.84,3515.84,3515.84,3515.84,0,0,0,0.0
4690,1,4995.38,4995.38,4995.38,4995.38,0,1,0,0.0
4441,2,2920.93,3195.89,2645.97,5841.86,0,0,0,0.0
3477,1,655.33,655.33,655.33,655.33,0,1,0,0.0
2822,2,1208.81,1228.1,1189.52,2417.62,1,1,0,0.0
1317,1,2565.88,2565.88,2565.88,2565.88,1,0,0,0.0
4257,2,3324.535,4087.3,2561.77,6649.07,1,0,0,0.0
3135,1,3615.29,3615.29,3615.29,3615.29,0,0,0,0.0
3452,5,2236.104,3843.74,41.39,11180.52,2,1,0,0.0
1825,1,3108.0,3108.0,3108.0,3108.0,0,1,0,0.0
2871,1,2028.72,2028.72,2028.72,2028.72,0,1,0,0.0
1759,2,2833.525,4783.22,883.83,5667.05,0,0,0,0.0
3266,3,1196.22,2728.91,175.19,3588.66,1,1,0,0.0
4819,2,1461.635,1622.48,1300.79,2923.27,1,0,0,0.0
3397,3,1938.2533333333333,4123.38,559.48,5814.76,1,1,1,0.3333
2761,1,3411.14,3411.14,3411.14,3411.14,0,0,1,1.0
4450,1,1521.8,1521.8,1521.8,1521.8,1,0,0,0.0
2707,2,1342.295,1405.64,1278.95,2684.59,0,1,0,0.0
3515,1,3072.79,3072.79,3072.79,3072.79,1,0,0,0.0
2433,1,3529.14,3529.14,3529.14,3529.14,0,1,0,0.0
3516,1,4394.15,4394.15,4394.15,4394.15,0,1,0,0.0
4110,1,3470.04,3470.04,3470.04,3470.04,0,0,0,0.0
2334,3,2912.9533333333334,3014.86,2804.62,8738.86,2,1,0,0.0
4752,1,3045.24,3045.24,3045.24,3045.24,0,1,0,0.0
4267,2,806.725,1371.61,241.84,1613.45,2,0,0,0.0
1626,2,3102.42,4338.98,1865.86,6204.84,2,0,0,0.0
1193,1,4328.04,4328.04,4328.04,4328.04,0,0,0,0.0
3359,2,1786.195,3396.23,176.16,3572.39,1,1,0,0.0
3143,2,1745.955,3250.03,241.88,3491.91,1,1,0,0.0
2795,1,1465.86,1465.86,1465.86,1465.86,0,0,0,0.0
1169,1,4822.61,4822.61,4822.61,4822.61,0,1,0,0.0
3440,1,4632.45,4632.45,4632.45,4632.45,0,0,0,0.0
2646,2,3526.975,3880.39,3173.56,7053.95,0,2,0,0.0
2179,2,3756.81,3935.97,3577.65,7513.62,1,0,0,0.0
1994,1,2143.12,2143.12,2143.12,2143.12,1,0,0,0.0
2980,3,3896.17,4599.24,3096.73,11688.51,2,1,0,0.0
1874,1,87.96,87.96,87.96,87.96,0,1,0,0.0
1171,2,3744.27,4875.51,2613.03,7488.54,1,1,1,0.5
1138,1,1520.87,1520.87,1520.87,1520.87,0,1,0,0.0
1085,2,2499.785,3963.07,1036.5,4999.57,1,0,0,0.0
2769,2,3658.555,4688.81,2628.3,7317.11,1,0,0,0.0
1353,1,1327.68,1327.68,1327.68,1327.68,0,0,0,0.0
3915,1,384.96,384.96,384.96,384.96,0,0,0,0.0
3436,2,2005.91,2768.42,1243.4,4011.82,0,1,1,0.5
3188,1,1352.11,1352.11,1352.11,1352.11,1,0,0,0.0
3752,2,1680.19,3297.0,63.38,3360.38,0,2,0,0.0
4978,3,2222.85,3887.33,353.04,6668.55,2,1,0,0.0
1438,2,3308.635,4749.56,1867.71,6617.27,1,0,0,0.0
3813,1,2001.36,2001.36,2001.36,2001.36,0,0,0,0.0
2418,1,1173.92,1173.92,1173.92,1173.92,1,0,0,0.0
1688,2,3237.04,4691.62,1782.46,6474.08,0,1,0,0.0
2495,4,3395.325,4741.05,1899.32,13581.3,2,1,0,0.0
2937,1,4615.43,4615.43,4615.43,4615.43,0,1,0,0.0
2946,1,1499.57,1499.57,1499.57,1499.57,1,0,0,0.0
1184,1,4932.42,4932.42,4932.42,4932.42,0,1,0,0.0
1031,2,3720.59,4806.16,2635.02,7441.18,0,0,0,0.0
4236,1,1907.84,1907.84,1907.84,1907.84,0,0,0,0.0
3013,2,1111.71,1717.41,506.01,2223.42,1,0,0,0.0
3914,4,3140.0,4064.47,2075.59,12560.0,0,2,0,0.0
1865,2,3408.92,4026.13,2791.71,6817.84,2,0,0,0.0
2062,1,3950.48,3950.48,3950.48,3950.48,0,1,1,1.0
1367,1,2876.1,2876.1,2876.1,2876.1,0,0,0,0.0
2627,3,1832.85,4326.32,139.01,5498.55,0,1,0,0.0
1088,3,3020.6266666666666,4555.47,530.16,9061.88,1,0,0,0.0
2206,2,865.035,1556.07,174.0,1730.07,1,1,0,0.0
1124,3,2408.483333333333,4795.3,521.7,7225.45,1,1,0,0.0
3323,3,1481.7366666666667,2320.91,1004.83,4445.21,2,1,0,0.0
1725,2,1293.01,1735.2,850.82,2586.02,0,2,0,0.0
1243,3,2604.77,4770.13,604.66,7814.31,1,1,0,0.0
2584,2,3924.9,4529.41,3320.39,7849.8,1,1,0,0.0
4413,3,2085.45,3965.78,761.52,6256.35,3,0,1,0.3333
4163,2,1411.22,2624.91,197.53,2822.44,0,1,0,0.0
1100,2,2335.105,3473.8,1196.41,4670.21,0,0,0,0.0
2842,1,3052.74,3052.74,3052.74,3052.74,0,0,0,0.0
1270,1,995.1,995.1,995.1,995.1,0,1,0,0.0
1436,1,1225.35,1225.35,1225.35,1225.35,1,0,0,0.0
2379,1,491.62,491.62,491.62,491.62,1,0,0,0.0
4580,2,1960.44,2229.12,1691.76,3920.88,0,1,0,0.0
1516,3,1792.8433333333332,2769.7,1223.41,5378.53,0,0,0,0.0
2464,1,2155.64,2155.64,2155.64,2155.64,0,1,0,0.0
4960,1,4486.95,4486.95,4486.95,4486.95,0,0,0,0.0
2008,1,3260.05,3260.05,3260.05,3260.05,0,0,0,0.0
3681,1,4231.03,4231.03,4231.03,4231.03,0,0,0,0.0
3242,1,3682.76,3682.76,3682.76,3682.76,0,1,0,0.0
4758,2,4635.3,4909.65,4360.95,9270.6,1,0,0,0.0
3346,2,2794.1,2922.37,2665.83,5588.2,0,1,0,0.0
3695,2,1128.33,1752.92,503.74,2256.66,1,1,0,0.0
4594,2,3272.73,3576.96,2968.5,6545.46,1,0,0,0.0
2210,2,4075.94,4180.56,3971.32,8151.88,0,0,0,0.0
1455,1,1764.26,1764.26,1764.26,1764.26,1,0,0,0.0
1945,1,3802.71,3802.71,3802.71,3802.71,1,0,0,0.0
2223,1,551.66,551.66,551.66,551.66,0,0,0,0.0
3831,3,3784.6666666666665,4600.72,2736.98,11354.0,2,0,0,0.0
2456,3,2705.4466666666667,4747.6,1535.59,8116.34,2,1,0,0.0
2622,1,2348.8,2348.8,2348.8,2348.8,0,1,0,0.0
4709,2,2708.13,4799.96,616.3,5416.26,1,0,0,0.0
4621,1,2508.62,2508.62,2508.62,2508.62,0,1,0,0.0
3187,3,4021.016666666667,4932.89,3162.39,12063.05,1,2,0,0.0
3410,2,3034.77,4734.34,1335.2,6069.54,1,0,0,0.0
1934,1,637.87,637.87,637.87,637.87,1,0,0,0.0
2947,1,3189.7,3189.7,3189.7,3189.7,1,0,0,0.0
2047,2,1958.36,3125.65,791.07,3916.72,0,2,0,0.0
1542,1,1337.01,1337.01,1337.01,1337.01,0,0,0,0.0
4240,2,3508.695,4148.59,2868.8,7017.39,0,1,0,0.0
2932,2,3261.11,3750.79,2771.43,6522.22,0,1,0,0.0
2104,1,2312.86,2312.86,2312.86,2312.86,0,1,0,0.0
2844,1,570.8,570.8,570.8,570.8,1,0,0,0.0
4172,1,609.62,609.62,609.62,609.62,0,0,0,0.0
1391,2,3741.82,4598.13,2885.51,7483.64,1,1,0,0.0
4801,2,1987.88,2031.1,1944.66,3975.76,0,0,0,0.0
3332,1,4246.23,4246.23,4246.23,4246.23,1,0,0,0.0
3348,3,3243.5633333333335,4785.14,787.93,9730.69,3,0,0,0.0
1636,1,4169.44,4169.44,4169.44,4169.44,1,0,0,0.0
2026,2,2474.97,2692.5,2257.44,4949.94,0,2,0,0.0
1177,1,4676.27,4676.27,4676.27,4676.27,1,0,0,0.0
2493,3,2320.48,4116.4,101.22,6961.44,1,2,0,0.0
2262,1,2699.98,2699.98,2699.98,2699.98,1,0,0,0.0
4895,2,3735.36,4273.29,3197.43,7470.72,1,1,0,0.0
1566,3,2243.2166666666667,3532.63,1115.84,6729.65,1,1,0,0.0
4310,1,2165.95,2165.95,2165.95,2165.95,1,0,0,0.0
1343,2,969.47,1818.82,120.12,1938.94,0,2,0,0.0
3219,1,1377.62,1377.62,1377.62,1377.62,1,0,0,0.0
